Startup_ID,Startup_Name,Industry,Funding_Stage,Funding_Amount_USD,Funding_Date,Country,Investor_Type,Employee_Size,Valuation_USD
9305,Startup_9305,EdTech,IPO,21862774,2021-06-08,Singapore,Angel,201-500,136475115
9306,Startup_9306,CleanTech,Series A,45192716,2017-12-10,Singapore,Angel,201-500,241061864
9307,Startup_9307,SaaS,Pre-Seed,41040451,2016-08-29,UK,Private Equity,500+,374877776
9308,Startup_9308,AgriTech,Series C,17980974,2023-05-19,Germany,Private Equity,500+,172105865
9309,Startup_9309,AI,Seed,45586485,2024-03-04,USA,Private Equity,1-10,489394023
9310,Startup_9310,AgriTech,Seed,2698986,2022-12-18,UK,Angel,11-50,265613655
9311,Startup_9311,FinTech,Seed,18778223,2016-11-13,Canada,Accelerator,51-200,115585480
9312,Startup_9312,EdTech,IPO,33056986,2024-01-05,UK,Corporate,500+,127659391
9313,Startup_9313,EdTech,Series B,35802388,2018-08-19,UK,Corporate,1-10,352033894
9314,Startup_9314,HealthTech,IPO,23580091,2024-08-01,UK,VC,1-10,226556543
9315,Startup_9315,E-commerce,Seed,7183074,2022-01-25,Canada,Angel,11-50,85090968
9316,Startup_9316,FinTech,Series C,14379194,2016-05-29,Germany,VC,1-10,61873673
9317,Startup_9317,HealthTech,Series A,17377224,2017-02-25,India,Corporate,1-10,101899351
9318,Startup_9318,AgriTech,IPO,49638239,2019-10-15,USA,VC,11-50,202411544
9319,Startup_9319,AI,Series C,35083826,2020-07-17,USA,Angel,500+,396817656
9320,Startup_9320,E-commerce,Seed,11651418,2020-07-05,Australia,Angel,11-50,431641984
9321,Startup_9321,FinTech,Series A,8453658,2025-11-19,UK,Angel,201-500,222101650
9322,Startup_9322,EdTech,Pre-Seed,30444465,2020-08-25,Germany,Corporate,500+,69299806
9323,Startup_9323,AgriTech,Pre-Seed,39029699,2022-04-22,Canada,Angel,201-500,101536021
9324,Startup_9324,FinTech,Series C,39161620,2020-01-27,India,Private Equity,1-10,440761147
9325,Startup_9325,EdTech,Series A,45285480,2017-12-31,India,Private Equity,201-500,88956010
9326,Startup_9326,CleanTech,Series C,12588204,2025-12-05,UK,Angel,11-50,8039742
9327,Startup_9327,E-commerce,Series A,29865015,2016-12-27,UK,Private Equity,11-50,265584470
9328,Startup_9328,CleanTech,Series A,8452892,2022-07-12,Canada,Angel,51-200,360847443
9329,Startup_9329,CleanTech,Series C,19509182,2024-02-12,Australia,Corporate,1-10,420416873
9330,Startup_9330,EdTech,Series A,1495215,2025-04-04,Canada,Private Equity,11-50,426908897
9331,Startup_9331,AI,IPO,38875889,2022-07-26,Singapore,Corporate,500+,268240589
9332,Startup_9332,AgriTech,Seed,4890459,2020-06-23,Canada,Private Equity,11-50,482746891
9333,Startup_9333,SaaS,Series A,21806887,2016-09-14,UK,Accelerator,500+,485760419
9334,Startup_9334,EdTech,IPO,43422007,2017-04-13,Germany,Accelerator,1-10,53513781
9335,Startup_9335,AI,Series A,18746830,2019-12-08,UK,Corporate,51-200,402126739
9336,Startup_9336,SaaS,IPO,13618284,2024-11-23,Australia,Private Equity,51-200,100951867
9337,Startup_9337,AgriTech,Series C,35969794,2020-04-14,UK,Accelerator,201-500,157365289
9338,Startup_9338,CleanTech,Pre-Seed,46964171,2020-01-31,India,Angel,11-50,38423137
9339,Startup_9339,E-commerce,Series B,5659366,2017-09-23,Canada,VC,1-10,1965976
9340,Startup_9340,E-commerce,Series A,27764080,2022-10-09,USA,Accelerator,201-500,264522320
9341,Startup_9341,AgriTech,Series B,28370135,2024-01-13,Canada,Accelerator,1-10,331736318
9342,Startup_9342,AgriTech,Series A,38122309,2022-04-02,Singapore,Angel,1-10,147401630
9343,Startup_9343,FinTech,Series C,1711257,2023-09-18,Germany,Accelerator,201-500,13167625
9344,Startup_9344,AI,Series C,33458062,2018-01-08,Germany,Accelerator,1-10,102102646
9345,Startup_9345,CleanTech,IPO,30487645,2018-01-01,Canada,Accelerator,201-500,262247919
9346,Startup_9346,AI,Series A,44014631,2020-10-01,Canada,Private Equity,11-50,336588136
9347,Startup_9347,AgriTech,Series C,32026637,2025-10-11,UK,Accelerator,201-500,385937874
9348,Startup_9348,HealthTech,Series C,19224474,2022-03-28,USA,VC,11-50,232529482
9349,Startup_9349,HealthTech,Series A,27482621,2022-07-02,Australia,Private Equity,51-200,226652184
9350,Startup_9350,SaaS,IPO,21001549,2022-05-28,UK,Private Equity,201-500,202979128
9351,Startup_9351,SaaS,IPO,47095186,2022-09-06,India,Corporate,51-200,95425950
9352,Startup_9352,HealthTech,IPO,23537580,2016-08-26,India,Accelerator,201-500,460566947
9353,Startup_9353,AgriTech,IPO,48867204,2020-10-29,Germany,VC,1-10,321077135
9354,Startup_9354,AgriTech,Pre-Seed,36308287,2022-05-23,Germany,VC,51-200,343917675
9355,Startup_9355,SaaS,Series A,21188355,2024-05-02,USA,Corporate,500+,49836855
9356,Startup_9356,EdTech,Pre-Seed,15598509,2023-08-11,Germany,VC,500+,115924055
9357,Startup_9357,AgriTech,Series C,4945344,2022-01-05,Singapore,Private Equity,500+,455414010
9358,Startup_9358,HealthTech,Pre-Seed,43703369,2023-08-12,India,Angel,51-200,444508047
9359,Startup_9359,AI,IPO,11704534,2018-12-17,USA,Private Equity,11-50,362943318
9360,Startup_9360,AgriTech,Series C,7363589,2023-05-15,India,Angel,201-500,381878229
9361,Startup_9361,CleanTech,Pre-Seed,25621594,2021-02-26,Canada,VC,1-10,16588706
9362,Startup_9362,AgriTech,Pre-Seed,33813608,2020-07-10,Canada,Accelerator,1-10,249488491
9363,Startup_9363,EdTech,Series A,31085322,2020-09-22,USA,Angel,51-200,464222286
9364,Startup_9364,SaaS,Pre-Seed,10187559,2019-12-15,UK,Private Equity,500+,105785491
9365,Startup_9365,AgriTech,Series C,18142993,2022-06-11,Singapore,Private Equity,1-10,125613501
9366,Startup_9366,E-commerce,IPO,30988297,2025-06-24,Australia,Private Equity,1-10,204824299
9367,Startup_9367,FinTech,Series A,17150636,2023-07-26,Singapore,Private Equity,11-50,289970120
9368,Startup_9368,HealthTech,Pre-Seed,40846132,2022-12-31,Australia,Corporate,1-10,464389129
9369,Startup_9369,CleanTech,Series A,14971354,2024-12-01,Germany,VC,1-10,200699734
9370,Startup_9370,CleanTech,Series B,10428806,2020-02-29,Australia,Accelerator,201-500,274086618
9371,Startup_9371,CleanTech,Series A,42166443,2020-08-05,USA,Corporate,1-10,34153671
9372,Startup_9372,E-commerce,IPO,29556516,2017-12-19,Singapore,VC,201-500,81802444
9373,Startup_9373,CleanTech,Series B,25887401,2025-12-13,Australia,Angel,500+,306097205
9374,Startup_9374,CleanTech,Series B,2083621,2018-10-17,Germany,Corporate,11-50,479373486
9375,Startup_9375,SaaS,Series A,15137882,2025-01-16,India,Corporate,1-10,11656571
9376,Startup_9376,AI,Series C,33338698,2022-02-17,Australia,Corporate,11-50,472780208
9377,Startup_9377,FinTech,IPO,33453195,2025-08-12,UK,Corporate,11-50,379333466
9378,Startup_9378,E-commerce,Series C,43055603,2018-01-15,Germany,Angel,11-50,6518283
9379,Startup_9379,FinTech,IPO,3769931,2016-12-24,Canada,Private Equity,51-200,385001103
9380,Startup_9380,HealthTech,IPO,8103633,2021-01-14,Australia,Corporate,201-500,494709432
9381,Startup_9381,SaaS,Series C,13297416,2025-09-15,Canada,VC,11-50,348903370
9382,Startup_9382,AgriTech,Seed,20143843,2016-09-14,India,Private Equity,500+,28443487
9383,Startup_9383,AI,Series B,1561526,2016-11-11,USA,Angel,1-10,376389970
9384,Startup_9384,SaaS,Series A,34378503,2022-12-16,Germany,Accelerator,11-50,390994140
9385,Startup_9385,FinTech,Series C,11435564,2018-03-15,Australia,Angel,11-50,105203276
9386,Startup_9386,E-commerce,Series C,23450557,2019-12-07,Australia,Accelerator,1-10,41954082
9387,Startup_9387,HealthTech,Series A,25809289,2023-07-02,India,VC,500+,438427032
9388,Startup_9388,HealthTech,Series B,1081232,2020-08-28,Australia,Accelerator,11-50,95138430
9389,Startup_9389,SaaS,Series A,28602761,2023-01-07,Canada,Corporate,11-50,366297239
9390,Startup_9390,AgriTech,IPO,49127323,2019-12-20,Australia,Private Equity,500+,12276590
9391,Startup_9391,E-commerce,Seed,14921570,2022-07-15,Australia,Private Equity,11-50,224866189
9392,Startup_9392,AgriTech,IPO,40164148,2024-10-23,Canada,Corporate,500+,8163167
9393,Startup_9393,AgriTech,Seed,3513357,2024-09-18,Canada,Private Equity,11-50,90041019
9394,Startup_9394,CleanTech,Series A,41928265,2018-06-15,UK,Angel,1-10,492647178
9395,Startup_9395,E-commerce,IPO,9096375,2020-03-26,UK,Corporate,500+,305886078
9396,Startup_9396,FinTech,Series B,29048506,2018-08-20,Canada,Corporate,1-10,433650715
9397,Startup_9397,SaaS,IPO,23709381,2024-05-07,Singapore,Private Equity,1-10,225429580
9398,Startup_9398,SaaS,Series C,21774611,2017-11-16,USA,Accelerator,11-50,369610483
9399,Startup_9399,CleanTech,Seed,32853411,2023-02-05,UK,VC,500+,10152081
9400,Startup_9400,EdTech,Seed,32942115,2023-08-26,Germany,Accelerator,51-200,213921676
9401,Startup_9401,SaaS,Series B,21239622,2016-08-31,UK,Angel,1-10,282050356
9402,Startup_9402,HealthTech,Seed,30558476,2025-11-23,Germany,Corporate,1-10,357012922
9403,Startup_9403,FinTech,Seed,43228132,2021-04-20,UK,Corporate,1-10,278628850
9404,Startup_9404,E-commerce,Series B,46048871,2025-07-01,Canada,Angel,11-50,255668483
9405,Startup_9405,SaaS,IPO,24016774,2024-01-27,Australia,VC,11-50,352408043
9406,Startup_9406,FinTech,Series A,48783031,2024-11-06,Germany,Corporate,1-10,103279298
9407,Startup_9407,CleanTech,IPO,26945998,2022-02-03,Australia,Accelerator,11-50,35928655
9408,Startup_9408,SaaS,Series C,46291971,2025-05-11,Australia,Angel,11-50,388632320
9409,Startup_9409,E-commerce,Series C,47932983,2023-10-23,USA,Corporate,11-50,120743427
9410,Startup_9410,AI,Seed,27063570,2020-09-19,UK,Accelerator,201-500,242250632
9411,Startup_9411,E-commerce,Series C,15755180,2020-02-18,UK,Angel,500+,81895478
9412,Startup_9412,E-commerce,Series A,44728663,2020-10-04,Canada,Angel,11-50,154460767
9413,Startup_9413,E-commerce,Seed,31260908,2018-10-24,Germany,Angel,201-500,313831596
9414,Startup_9414,SaaS,Series C,23063769,2025-05-28,Singapore,VC,201-500,373812629
9415,Startup_9415,EdTech,Pre-Seed,17860762,2024-02-01,Canada,Angel,11-50,295959101
9416,Startup_9416,E-commerce,Pre-Seed,44931603,2023-02-12,Australia,Private Equity,201-500,243205737
9417,Startup_9417,CleanTech,Pre-Seed,6065408,2021-07-02,Germany,Private Equity,51-200,432040072
9418,Startup_9418,HealthTech,Pre-Seed,24145673,2024-10-08,UK,Angel,201-500,466282547
9419,Startup_9419,HealthTech,IPO,42174450,2021-06-27,UK,Corporate,500+,269351333
9420,Startup_9420,CleanTech,Pre-Seed,5406465,2021-04-25,UK,Private Equity,201-500,278895486
9421,Startup_9421,FinTech,Seed,30364487,2019-02-25,UK,Accelerator,11-50,126265394
9422,Startup_9422,EdTech,Series B,5168036,2016-07-05,India,Accelerator,1-10,50795753
9423,Startup_9423,FinTech,IPO,11783775,2025-08-07,UK,Corporate,51-200,106245545
9424,Startup_9424,CleanTech,Series B,48492159,2018-11-09,UK,Accelerator,201-500,195102551
9425,Startup_9425,HealthTech,Seed,39167914,2022-02-16,Singapore,Corporate,51-200,62339614
9426,Startup_9426,AgriTech,Seed,6748467,2021-12-14,Singapore,Accelerator,500+,412153047
9427,Startup_9427,HealthTech,Series A,45506768,2020-05-16,Germany,Angel,201-500,107576536
9428,Startup_9428,AI,IPO,41553936,2019-03-05,Australia,Accelerator,201-500,41323660
9429,Startup_9429,E-commerce,Series B,11507788,2020-12-28,UK,Angel,51-200,318268358
9430,Startup_9430,AgriTech,Pre-Seed,46840421,2022-09-21,UK,Accelerator,201-500,333802828
9431,Startup_9431,HealthTech,Seed,4200926,2016-10-19,Germany,Accelerator,201-500,184719997
9432,Startup_9432,SaaS,Pre-Seed,45160515,2021-07-06,Australia,Accelerator,1-10,383227149
9433,Startup_9433,SaaS,Series B,40673827,2019-02-27,UK,Angel,51-200,203386427
9434,Startup_9434,FinTech,IPO,40074333,2020-02-27,UK,Accelerator,11-50,286570289
9435,Startup_9435,AgriTech,Series C,43728536,2021-10-26,Canada,Accelerator,11-50,341699757
9436,Startup_9436,FinTech,Series C,5304162,2018-12-04,India,VC,500+,105101142
9437,Startup_9437,E-commerce,Seed,16205687,2023-11-24,Germany,Angel,1-10,96294874
9438,Startup_9438,E-commerce,Series A,9550257,2019-11-12,Canada,Private Equity,51-200,389035532
9439,Startup_9439,AI,Pre-Seed,23433716,2020-01-18,Singapore,Corporate,51-200,223547783
9440,Startup_9440,CleanTech,Seed,37557521,2024-09-19,Australia,VC,1-10,261327491
9441,Startup_9441,CleanTech,Series A,41451882,2025-01-30,USA,Accelerator,1-10,396333512
9442,Startup_9442,EdTech,Pre-Seed,24955552,2023-11-08,USA,Private Equity,500+,37710123
9443,Startup_9443,FinTech,Series B,379649,2019-10-02,Singapore,Private Equity,11-50,60194099
9444,Startup_9444,E-commerce,Series C,6629060,2017-10-03,India,Accelerator,51-200,84943425
9445,Startup_9445,CleanTech,Series A,42370190,2021-09-11,Australia,Accelerator,1-10,268184092
9446,Startup_9446,FinTech,Pre-Seed,23777749,2020-10-12,Australia,VC,51-200,324902595
9447,Startup_9447,E-commerce,Seed,39497675,2025-02-03,USA,Angel,11-50,291762612
9448,Startup_9448,HealthTech,Pre-Seed,23061815,2022-09-25,India,VC,51-200,25251442
9449,Startup_9449,FinTech,Seed,23110832,2018-07-03,USA,Angel,51-200,467266248
9450,Startup_9450,HealthTech,Series C,23263171,2022-10-24,USA,Private Equity,1-10,391507998
9451,Startup_9451,FinTech,Series C,10600202,2020-07-19,Australia,Corporate,1-10,43706184
9452,Startup_9452,EdTech,Pre-Seed,7228559,2017-04-18,Canada,Accelerator,1-10,23267146
9453,Startup_9453,AI,Pre-Seed,34631668,2016-09-09,Australia,VC,11-50,479679753
9454,Startup_9454,SaaS,Seed,10166815,2020-01-13,USA,Private Equity,201-500,461337703
9455,Startup_9455,CleanTech,Seed,49087559,2018-05-21,Australia,VC,11-50,155500789
9456,Startup_9456,SaaS,Series A,12100999,2025-08-21,Singapore,Angel,1-10,441013386
9457,Startup_9457,SaaS,Series A,5842427,2019-04-29,India,Accelerator,500+,101370821
9458,Startup_9458,HealthTech,Series A,38945244,2024-02-13,UK,Angel,51-200,203384113
9459,Startup_9459,AgriTech,Pre-Seed,17409491,2021-04-17,Australia,Angel,51-200,405212071
9460,Startup_9460,E-commerce,IPO,754990,2020-03-16,Australia,Angel,51-200,371158934
9461,Startup_9461,SaaS,IPO,7075007,2024-03-10,UK,Private Equity,51-200,386440801
9462,Startup_9462,EdTech,IPO,18318068,2019-01-10,UK,Accelerator,500+,216807219
9463,Startup_9463,SaaS,IPO,6003332,2018-07-21,India,Corporate,1-10,210343524
9464,Startup_9464,FinTech,Series A,28081383,2024-01-19,India,VC,201-500,481597528
9465,Startup_9465,HealthTech,Pre-Seed,41928872,2017-07-27,UK,Angel,51-200,264173577
9466,Startup_9466,AgriTech,IPO,6573058,2016-03-23,Singapore,Accelerator,201-500,120467325
9467,Startup_9467,FinTech,Series C,2453752,2020-07-28,USA,VC,11-50,144714033
9468,Startup_9468,AgriTech,Series B,34820460,2016-08-07,UK,Accelerator,11-50,291297035
9469,Startup_9469,FinTech,Series C,8940162,2020-05-03,Germany,VC,51-200,474834523
9470,Startup_9470,FinTech,Pre-Seed,34402433,2018-10-11,Australia,Accelerator,1-10,336239478
9471,Startup_9471,CleanTech,Pre-Seed,21776243,2024-12-27,India,Corporate,500+,346350996
9472,Startup_9472,AI,Series B,45038878,2024-10-20,Germany,Accelerator,51-200,167105313
9473,Startup_9473,AI,Seed,32016828,2016-08-06,Germany,Accelerator,11-50,121767497
9474,Startup_9474,E-commerce,Seed,19920523,2017-09-14,India,Angel,11-50,123185375
9475,Startup_9475,HealthTech,Seed,42875604,2024-08-12,Australia,Angel,201-500,151005131
9476,Startup_9476,EdTech,Series A,10636257,2017-08-26,UK,Angel,500+,485487698
9477,Startup_9477,EdTech,Seed,24980683,2018-07-01,Singapore,Accelerator,51-200,448073220
9478,Startup_9478,EdTech,Series A,3605495,2018-07-20,Canada,Corporate,1-10,369990665
9479,Startup_9479,CleanTech,Series A,2261584,2023-03-13,Germany,VC,201-500,116803455
9480,Startup_9480,FinTech,Seed,49487970,2017-12-18,UK,Angel,500+,8364256
9481,Startup_9481,AI,Seed,24531878,2018-08-31,Canada,Private Equity,201-500,105391238
9482,Startup_9482,HealthTech,Series B,13837289,2022-04-29,Australia,Accelerator,1-10,46306528
9483,Startup_9483,FinTech,IPO,1543488,2019-10-06,Germany,Corporate,11-50,167558165
9484,Startup_9484,AgriTech,Series B,26137196,2022-05-17,UK,Corporate,51-200,67424597
9485,Startup_9485,AI,Series A,36791434,2018-12-19,Germany,Angel,51-200,223077008
9486,Startup_9486,AI,Series B,30497422,2016-10-07,UK,Angel,1-10,276011787
9487,Startup_9487,SaaS,Series A,18133375,2018-03-18,Australia,Private Equity,51-200,341426246
9488,Startup_9488,SaaS,Pre-Seed,31652493,2022-09-11,Singapore,Private Equity,51-200,366161378
9489,Startup_9489,CleanTech,Series A,32586257,2020-01-07,Australia,Angel,201-500,311293198
9490,Startup_9490,HealthTech,Series A,7024203,2020-09-25,USA,VC,1-10,286220011
9491,Startup_9491,AgriTech,Series B,42599018,2022-09-04,USA,Angel,201-500,277794713
9492,Startup_9492,HealthTech,IPO,8801365,2020-05-01,Australia,Angel,51-200,161568656
9493,Startup_9493,HealthTech,Pre-Seed,16440630,2017-09-04,India,Corporate,500+,27009921
9494,Startup_9494,CleanTech,Series C,38235413,2022-06-02,Canada,Angel,500+,476574160
9495,Startup_9495,CleanTech,Series C,23425109,2023-11-25,Australia,Angel,201-500,81409144
9496,Startup_9496,FinTech,IPO,13432760,2023-07-14,Australia,Angel,11-50,153021763
9497,Startup_9497,E-commerce,Series C,1739575,2019-07-06,Germany,VC,11-50,475255718
9498,Startup_9498,CleanTech,Pre-Seed,19277447,2019-06-07,Germany,Corporate,1-10,179228334
9499,Startup_9499,HealthTech,Seed,16704773,2025-01-21,UK,Accelerator,500+,52674548
9500,Startup_9500,SaaS,Pre-Seed,3732027,2021-03-06,Canada,Accelerator,500+,292415800
9501,Startup_9501,E-commerce,Series B,48017574,2020-04-03,Germany,Accelerator,201-500,120940687
9502,Startup_9502,FinTech,Series A,26038325,2023-01-02,Canada,Accelerator,51-200,63376472
9503,Startup_9503,E-commerce,Series A,1413990,2025-10-05,Australia,Corporate,1-10,113752261
9504,Startup_9504,EdTech,Series B,42004267,2022-03-26,Canada,Angel,201-500,190230212
9505,Startup_9505,AgriTech,Series B,7429619,2020-08-31,USA,Accelerator,11-50,475403545
9506,Startup_9506,E-commerce,Series A,31420758,2025-02-10,Germany,Angel,51-200,317570479
9507,Startup_9507,HealthTech,IPO,45469217,2025-05-20,Germany,Accelerator,1-10,248291744
9508,Startup_9508,FinTech,Seed,6679628,2021-04-29,India,VC,51-200,95189838
9509,Startup_9509,AgriTech,Seed,21221473,2016-05-19,Canada,Angel,11-50,172066899
9510,Startup_9510,HealthTech,Seed,33410489,2019-08-05,UK,Corporate,201-500,306851780
9511,Startup_9511,AgriTech,Series B,46081079,2023-07-31,USA,VC,201-500,15884888
9512,Startup_9512,SaaS,Series A,29191536,2023-04-29,Australia,VC,500+,391826753
9513,Startup_9513,EdTech,IPO,43250590,2021-02-15,India,Corporate,201-500,19883617
9514,Startup_9514,SaaS,Series A,17468734,2017-03-09,USA,VC,500+,78505534
9515,Startup_9515,HealthTech,Series A,14149565,2021-09-30,UK,Angel,201-500,247086066
9516,Startup_9516,HealthTech,IPO,19912848,2023-04-30,India,Private Equity,1-10,256942706
9517,Startup_9517,HealthTech,Pre-Seed,32351012,2025-11-28,USA,Private Equity,11-50,400406091
9518,Startup_9518,AI,IPO,34417815,2017-08-05,UK,Accelerator,51-200,13544118
9519,Startup_9519,EdTech,Pre-Seed,45945464,2016-04-21,Singapore,Accelerator,11-50,287207421
9520,Startup_9520,AgriTech,Series C,2493647,2022-12-29,India,Angel,11-50,277561840
9521,Startup_9521,CleanTech,Pre-Seed,33917115,2016-06-29,UK,Corporate,500+,244804321
9522,Startup_9522,HealthTech,Seed,21524535,2016-08-18,India,Angel,500+,208538666
9523,Startup_9523,HealthTech,Seed,38484407,2017-12-11,Germany,Accelerator,1-10,71942224
9524,Startup_9524,AgriTech,IPO,747757,2019-11-06,Germany,VC,51-200,176140909
9525,Startup_9525,CleanTech,Seed,22745205,2018-11-16,USA,Angel,201-500,229659272
9526,Startup_9526,SaaS,Seed,5322098,2024-10-25,Canada,Angel,201-500,359213273
9527,Startup_9527,SaaS,Series C,30408701,2021-08-20,Singapore,Corporate,11-50,16196248
9528,Startup_9528,HealthTech,Seed,21721013,2019-09-23,Australia,Accelerator,1-10,20752060
9529,Startup_9529,FinTech,Series B,34435731,2020-02-27,Canada,Angel,51-200,30733042
9530,Startup_9530,AI,Series B,26265716,2016-04-27,Australia,VC,201-500,387490939
9531,Startup_9531,SaaS,Series B,33642404,2016-11-19,Australia,VC,11-50,286176338
9532,Startup_9532,FinTech,Pre-Seed,26212376,2021-08-14,Australia,Private Equity,1-10,437695268
9533,Startup_9533,AI,IPO,37248120,2020-04-22,UK,Accelerator,51-200,130430738
9534,Startup_9534,HealthTech,IPO,11713415,2016-02-22,India,VC,11-50,91611841
9535,Startup_9535,EdTech,Series A,30667047,2021-03-06,Germany,Corporate,11-50,27261677
9536,Startup_9536,E-commerce,Series C,28535259,2023-12-17,Canada,Accelerator,1-10,128655282
